,Age,Height,Weight,Overall,Potential,Growth,TotalStats,BaseStats,ValueEUR,WageEUR,ReleaseClause,IntReputation,ShootingTotal,PassingTotal,DribblingTotal,PhysicalityTotal,Crossing,ShortPassing,Curve,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,ShotPower,LongShots,Vision,Composure,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,PreferredFoot_Left,PreferredFoot_Right,AttackingWorkRate_High,AttackingWorkRate_Low,AttackingWorkRate_Medium,DefensiveWorkRate_High,DefensiveWorkRate_Low,DefensiveWorkRate_Medium
14390,20,188,81,62,78,16,1682,375,1000000,4000,2400000,1,58,57,63,71,48,64,52,53,59,73,75,71,54,65,61,59,58,15,8,10,6,14,63,61,61,61,61,61,63,63,61,63,60,60,60,59,59,59,0,1,1,0,0,0,1,0
14391,37,189,87,62,62,0,1138,348,45000,1000,65000,1,61,60,58,60,15,21,24,21,20,49,46,47,64,45,17,50,54,62,61,60,60,58,29,26,27,27,27,26,30,29,30,29,29,30,29,30,30,30,0,1,0,0,1,0,0,1
14392,19,189,81,62,77,15,1591,345,900000,2000,2200000,1,43,56,57,65,68,57,59,48,58,60,68,55,56,50,38,52,49,10,9,12,6,12,55,56,54,54,54,56,56,59,56,59,62,60,62,62,62,62,0,1,0,0,1,0,0,1
14393,32,181,73,62,62,0,1784,367,325000,900,406000,1,59,59,60,79,53,62,53,61,61,54,51,62,64,68,61,62,60,14,15,15,6,14,62,58,60,60,60,58,62,62,62,62,62,62,62,61,62,61,0,1,1,0,0,1,0,0
14394,32,184,76,62,62,0,953,327,200000,1000,290000,1,62,55,60,63,10,17,12,25,17,24,28,31,57,41,7,37,39,61,62,55,63,60,24,18,20,20,20,18,23,21,23,21,21,24,21,22,27,22,1,0,0,0,1,0,0,1
14395,23,179,75,62,67,5,1707,372,550000,2000,729000,1,56,57,66,63,59,60,54,55,66,77,74,75,58,65,52,54,60,9,10,12,7,10,62,62,61,61,61,62,63,64,61,64,62,60,62,62,59,62,1,0,1,0,0,0,0,1
14396,29,185,80,62,62,0,1513,318,400000,2000,600000,1,62,43,61,65,34,48,57,27,64,49,58,51,64,70,61,50,61,10,6,9,15,9,62,56,60,60,60,56,58,55,51,55,42,44,42,41,47,41,1,0,1,0,0,0,0,1
14397,29,191,82,62,62,0,1423,314,325000,2000,569000,1,29,47,50,75,41,54,19,57,51,53,49,48,60,45,32,44,58,11,13,6,16,7,45,44,43,43,43,44,47,50,53,50,59,62,59,60,62,60,1,0,0,0,1,0,0,1
14398,28,183,73,62,62,0,1584,330,350000,5000,578000,1,34,51,53,65,57,54,46,46,55,66,64,68,57,54,29,48,53,15,10,14,13,14,51,51,49,49,49,51,52,54,53,54,61,60,61,62,62,62,1,0,0,0,1,0,0,1
14399,20,175,70,62,74,12,1617,343,950000,800,1400000,1,59,57,68,55,54,59,60,56,66,72,69,86,56,66,52,58,60,9,14,7,11,14,61,62,61,61,61,62,64,63,59,63,53,50,53,51,44,51,0,1,1,0,0,0,1,0
14400,30,174,70,62,62,0,1675,351,375000,700,469000,1,59,62,59,66,54,68,57,62,61,62,52,76,56,59,65,66,55,11,7,6,15,15,60,60,60,60,60,60,62,62,62,62,58,60,58,56,55,56,0,1,0,0,1,0,0,1
14401,33,182,74,62,62,0,1512,316,210000,700,284000,1,37,51,45,62,60,61,53,59,47,60,62,50,57,60,54,25,49,15,14,14,14,9,47,46,44,44,44,46,46,51,52,51,61,59,61,62,61,62,0,1,0,0,1,0,0,1
14402,23,178,73,62,73,11,1651,348,825000,6000,1700000,1,48,61,61,57,49,68,49,68,66,64,64,58,59,58,49,59,66,5,11,14,10,13,56,58,58,58,58,58,62,62,64,62,62,63,62,61,59,61,0,1,0,0,1,0,0,1
14403,24,183,75,62,64,2,1698,363,525000,2000,696000,1,56,59,63,66,52,66,49,60,65,65,69,62,60,60,56,60,60,10,8,12,15,13,61,61,61,61,61,61,64,64,64,64,62,62,62,61,58,61,0,1,1,0,0,0,0,1
14404,22,190,85,62,73,11,897,329,775000,700,1100000,1,62,58,63,60,11,20,10,18,15,24,23,28,52,44,8,29,39,63,62,58,60,63,22,17,19,19,19,17,21,20,22,20,19,21,19,19,22,19,0,1,0,0,1,0,0,1
14405,23,194,91,62,68,6,1362,295,575000,1000,949000,1,31,39,42,74,29,49,37,42,47,46,50,44,54,41,28,32,49,14,14,12,6,13,45,39,40,40,40,39,42,43,46,43,54,57,54,56,64,56,1,0,0,1,0,0,0,1
14406,20,184,77,62,74,12,1632,351,900000,2000,0,1,45,57,60,65,58,64,42,60,61,63,68,62,64,57,47,52,56,9,14,6,13,8,57,57,57,57,57,57,60,61,62,61,64,63,64,63,62,63,0,1,0,0,1,0,0,1
14407,21,188,78,62,73,11,1635,349,850000,700,1500000,1,44,58,60,67,50,64,48,64,60,68,61,51,66,59,48,59,57,6,14,9,7,10,58,57,58,58,58,57,61,62,63,62,62,63,62,62,62,62,1,0,0,1,0,0,0,1
14408,23,171,65,62,71,9,1584,322,875000,1000,1700000,1,57,63,67,48,64,64,65,60,63,63,51,75,69,62,58,63,55,9,8,7,9,6,59,62,61,61,61,62,64,64,62,64,54,51,54,50,41,50,0,1,0,0,1,0,0,1
14409,26,178,70,62,62,0,1585,338,425000,2000,616000,1,65,55,64,51,54,62,58,39,62,79,79,74,56,71,62,52,55,8,13,9,7,15,62,62,62,62,62,62,62,62,54,62,47,41,47,44,38,44,1,0,1,0,0,0,1,0
14410,19,176,65,62,74,12,1564,338,950000,2000,1600000,1,53,54,66,40,60,56,54,42,63,86,82,81,52,50,48,54,48,12,9,14,7,12,58,62,60,60,60,62,61,63,56,63,56,49,56,54,45,54,0,1,1,0,0,0,0,1
14411,26,179,71,62,63,1,1483,320,425000,750,563000,1,32,54,59,56,61,61,32,58,61,63,60,63,56,36,29,44,48,8,9,11,12,7,49,53,50,50,50,53,54,58,57,58,62,60,62,61,59,61,1,0,1,0,0,0,0,1
14412,37,182,78,62,62,0,1701,348,70000,850,88000,1,51,61,60,65,62,61,60,57,63,53,48,60,56,67,58,61,59,14,10,14,16,13,58,57,57,57,57,57,60,59,61,59,61,62,61,61,62,61,1,0,0,0,1,1,0,0
14413,32,174,70,62,62,0,1728,366,325000,700,471000,1,59,58,64,57,59,58,62,56,62,89,87,81,62,65,61,61,61,12,11,7,9,13,62,62,62,62,62,62,62,62,61,62,58,54,58,55,48,55,0,1,0,0,1,0,0,1
14414,22,176,73,62,70,8,1660,352,850000,2000,1500000,1,51,58,64,53,61,64,55,49,60,72,68,73,63,56,46,56,57,14,10,9,15,5,58,61,59,59,59,61,62,63,60,63,62,60,62,62,59,62,0,1,1,0,0,0,0,1
14415,21,184,77,62,72,10,1617,352,825000,3000,0,1,40,55,61,65,43,65,55,59,62,66,75,63,55,50,42,53,50,9,6,5,13,14,53,55,54,54,54,55,58,58,59,58,61,63,61,61,64,61,0,1,0,0,1,0,0,1
14416,20,180,72,62,73,11,1582,344,825000,2000,1400000,1,41,55,61,64,41,62,54,54,63,64,67,68,65,51,42,61,57,6,10,12,14,12,53,54,54,54,54,54,58,58,60,58,62,63,62,62,61,62,0,1,0,0,1,0,0,1
14417,24,179,71,62,69,7,1582,341,800000,3000,1500000,1,59,57,65,61,55,59,57,58,67,65,69,69,59,53,59,58,58,13,6,9,7,6,63,62,62,62,62,62,64,64,60,64,51,49,51,48,44,48,0,1,1,0,0,0,0,1
14418,23,190,80,62,68,6,1465,330,575000,3000,0,1,29,41,49,78,28,51,30,47,46,74,72,66,56,42,26,38,54,12,9,9,9,14,47,44,44,44,44,44,47,49,49,49,57,59,57,59,64,59,0,1,0,0,1,0,0,1
14419,34,184,80,62,62,0,1569,330,130000,1000,176000,1,36,53,52,74,63,54,34,52,53,54,54,70,63,40,22,52,58,14,9,13,11,16,52,52,50,50,50,52,53,56,56,56,62,61,62,62,62,62,0,1,0,0,1,0,0,1
14420,26,194,84,62,65,3,1492,328,475000,550,724000,1,32,54,48,74,47,63,31,55,53,57,59,54,56,44,25,53,44,13,12,5,12,12,48,47,46,46,46,47,51,53,56,53,60,63,60,61,65,61,0,1,0,0,1,1,0,0
14421,33,178,79,62,62,0,1579,329,250000,3000,0,1,62,49,58,65,45,52,60,37,60,56,66,59,59,64,56,55,58,11,12,9,16,14,62,58,59,59,59,58,59,58,54,58,47,46,47,46,45,46,0,1,1,0,0,1,0,0
14422,28,180,75,62,62,0,1720,373,400000,3000,700000,1,54,55,62,74,42,62,40,61,63,69,66,67,62,59,56,59,54,12,8,13,10,9,61,59,60,60,60,59,62,62,62,62,62,62,62,62,62,62,0,1,0,0,1,1,0,0
14423,33,191,79,62,62,0,1331,288,190000,2000,333000,1,28,42,40,74,30,55,19,48,46,51,36,41,58,42,17,37,57,10,12,13,13,8,43,38,39,39,39,38,42,43,48,43,54,59,54,56,62,56,1,0,0,1,0,1,0,0
14424,28,192,85,62,63,1,1550,342,375000,2000,647000,1,53,49,56,66,33,61,45,55,61,54,55,56,61,44,61,40,45,9,9,13,8,13,55,52,53,53,53,52,56,55,58,55,61,63,61,62,63,62,1,0,0,0,1,1,0,0
14425,29,190,80,62,63,1,1446,315,375000,2000,534000,1,31,48,41,77,55,54,25,49,39,55,60,56,57,44,35,39,48,11,14,5,9,13,47,44,43,43,43,44,46,49,49,49,58,58,58,59,63,59,0,1,0,0,1,0,0,1
14426,20,184,83,62,72,10,1464,327,825000,500,1900000,1,27,47,47,74,38,51,44,60,49,64,76,65,51,39,21,45,56,13,10,12,9,11,45,44,42,42,42,44,47,49,51,49,59,61,59,60,64,60,1,0,0,0,1,0,0,1
14427,34,188,85,62,62,0,1280,273,130000,750,202000,1,29,42,38,72,37,51,27,44,42,33,30,30,60,50,27,37,53,12,14,7,7,14,43,37,38,38,38,37,41,41,46,41,52,57,52,54,62,54,0,1,0,0,1,0,0,1
14428,25,187,84,62,67,5,978,339,475000,7000,843000,1,60,63,64,60,12,24,8,20,12,31,35,49,60,47,6,30,41,59,60,63,60,64,24,19,20,20,20,19,23,23,23,23,22,24,22,22,24,22,0,1,0,0,1,0,0,1
14429,28,178,72,62,62,0,1585,346,400000,1000,500000,1,58,56,65,54,54,60,57,50,63,80,78,77,56,67,59,57,61,9,7,13,14,11,61,62,61,61,61,62,62,62,59,62,53,50,53,50,43,50,1,0,1,0,0,0,1,0
14430,21,183,73,62,74,12,1539,332,975000,1000,1900000,1,48,57,70,47,54,61,73,51,68,75,75,72,52,58,47,54,55,10,10,9,13,10,57,61,59,59,59,61,62,63,57,63,53,48,53,51,44,51,1,0,0,0,1,0,1,0
14431,24,184,65,62,67,5,1409,313,550000,5000,949000,1,22,42,50,69,39,52,23,40,51,66,71,54,58,33,16,35,49,10,11,5,10,9,45,44,43,43,43,44,45,49,48,49,59,58,59,61,64,61,1,0,0,0,1,1,0,0
14432,21,190,78,62,72,10,1615,344,850000,1000,1400000,1,46,57,55,66,51,66,44,63,58,62,61,53,55,65,42,49,53,13,6,12,12,12,57,54,54,54,54,54,57,58,60,58,61,63,61,61,63,61,0,1,0,0,1,0,0,1
14433,28,183,77,62,62,0,1742,376,350000,750,543000,1,57,62,61,71,64,63,58,61,62,68,71,65,56,66,58,59,57,10,8,14,8,14,62,61,60,60,60,61,62,62,62,62,62,62,62,62,60,62,0,1,1,0,0,0,0,1
14434,20,180,77,62,70,8,1560,334,875000,500,2100000,1,62,60,62,53,62,60,61,55,61,68,68,62,44,63,55,62,55,10,10,13,14,9,61,62,60,60,60,62,62,64,58,64,51,46,51,48,39,48,0,1,0,0,1,0,1,0
14435,23,184,77,62,67,5,1545,326,600000,2000,1200000,1,61,54,62,54,57,56,50,46,63,70,69,65,62,59,60,58,54,11,9,14,14,11,63,62,62,62,62,62,62,63,56,63,48,44,48,46,40,46,0,1,1,0,0,0,0,1
14436,36,185,79,62,62,0,1449,303,70000,2000,123000,1,31,52,49,73,47,58,59,56,52,39,37,46,60,53,31,49,64,7,14,8,11,15,46,44,44,44,44,44,48,49,54,49,57,62,57,58,62,58,1,0,0,1,0,1,0,0
14437,29,182,72,62,62,0,1541,340,350000,650,473000,1,41,53,51,74,41,62,33,56,54,60,61,49,56,49,39,54,57,10,7,6,5,6,52,50,51,51,51,50,54,56,58,56,61,62,61,62,62,62,0,1,0,0,1,0,0,1
14438,31,188,83,62,62,0,1017,350,210000,1000,368000,1,62,61,64,60,12,25,12,33,16,40,40,39,54,46,16,26,43,63,62,61,60,64,27,22,23,23,23,22,26,25,26,25,24,26,24,24,26,24,0,1,0,0,1,0,0,1
14439,20,181,72,62,76,14,1550,329,950000,4000,2200000,1,53,58,72,44,48,63,58,63,70,75,67,78,55,65,44,60,61,13,7,6,12,7,59,62,61,61,61,62,64,63,60,63,50,49,50,47,42,47,0,1,0,0,1,0,0,1
14440,19,184,77,62,73,11,951,336,750000,500,1800000,1,62,60,61,62,12,20,13,25,20,33,29,38,55,45,7,25,32,60,62,60,62,61,24,20,21,21,21,20,23,23,24,23,22,23,22,22,23,22,0,1,0,0,1,0,0,1
14441,20,186,76,62,76,14,1503,326,900000,3000,2500000,1,32,47,54,64,49,54,33,42,58,65,66,52,57,43,27,46,47,12,13,15,13,8,50,50,49,49,49,50,51,54,53,54,61,60,61,63,64,63,0,1,0,0,1,0,0,1
14442,21,183,71,62,70,8,1102,356,775000,1000,1300000,1,58,56,65,59,11,17,14,29,10,58,57,63,63,42,6,45,42,61,58,56,59,65,26,24,24,24,24,24,27,27,26,27,26,26,26,26,26,26,0,1,0,0,1,0,0,1
14443,20,172,63,62,75,13,1616,348,950000,500,1900000,1,57,57,62,48,39,61,47,60,60,54,65,49,60,46,65,70,48,11,12,7,6,10,59,59,60,60,60,59,63,61,64,61,62,63,62,63,62,63,0,1,0,0,1,0,0,1
14444,17,185,78,62,82,20,1490,328,1000000,700,2900000,1,32,47,57,66,36,60,39,55,59,62,67,58,58,49,24,38,57,6,14,10,9,7,50,49,48,48,48,49,51,53,55,53,60,62,60,61,64,61,1,0,0,0,1,1,0,0
14445,21,190,70,62,75,13,1399,304,925000,600,1800000,1,24,38,46,62,25,55,30,30,56,70,72,68,58,24,28,31,52,8,14,14,9,15,44,43,42,42,42,43,45,46,47,46,58,58,58,61,64,61,0,1,0,0,1,0,0,1
14446,21,178,64,62,74,12,1603,338,975000,6000,1900000,1,58,58,68,48,52,62,56,58,68,66,68,68,58,66,60,60,60,14,9,14,11,12,60,62,62,62,62,62,64,63,60,63,53,52,53,51,46,51,1,0,1,0,0,0,0,1
14447,24,195,81,62,67,5,1118,350,475000,2000,867000,1,60,60,62,61,16,33,16,24,27,46,44,41,56,45,19,33,29,62,60,60,61,62,30,28,29,29,29,28,31,31,31,31,29,30,29,29,29,29,0,1,0,0,1,0,0,1
14448,20,178,67,62,76,14,1523,318,950000,1000,2000000,1,52,58,69,44,58,53,47,61,70,67,58,67,70,53,54,66,64,12,10,14,7,5,58,62,61,61,61,62,64,63,60,63,50,49,50,47,42,47,0,1,1,0,0,0,1,0
14449,20,185,75,62,70,8,1526,320,875000,3000,1800000,1,64,53,58,54,38,63,49,53,60,60,54,50,60,66,57,57,59,15,7,11,9,6,64,58,61,61,61,58,61,59,58,59,47,48,47,46,46,46,1,0,0,0,1,0,0,1
14450,19,177,69,62,72,10,1466,322,875000,1000,1300000,1,61,42,64,52,37,41,53,32,65,75,75,76,46,61,59,53,54,5,9,5,13,12,64,59,60,60,60,59,59,57,49,57,42,39,42,41,41,41,0,1,0,0,1,0,0,1
14451,25,185,83,62,67,5,1708,368,575000,1000,762000,1,51,60,62,70,56,65,52,61,63,65,58,61,59,57,55,62,68,7,7,9,10,7,60,59,59,59,59,59,62,62,64,62,64,66,64,64,67,64,1,0,0,0,1,0,0,1
14452,19,190,74,62,76,14,1139,345,825000,5000,0,1,57,63,63,62,12,43,20,45,29,39,38,51,56,47,13,56,55,62,57,63,62,63,29,28,30,30,30,28,36,33,37,33,28,33,28,26,27,26,0,1,0,0,1,0,0,1
14453,25,174,62,62,62,0,1557,345,450000,1000,608000,1,54,51,63,67,62,49,43,48,67,77,77,74,57,70,43,52,43,10,9,7,7,6,62,61,60,60,60,61,60,62,55,62,53,49,53,51,47,51,0,1,0,0,1,0,0,1
14454,20,183,85,61,68,7,1404,297,600000,1000,1200000,1,30,42,42,67,32,55,29,42,50,55,55,43,58,46,24,32,59,13,12,14,14,6,45,41,41,41,41,41,44,45,48,45,56,59,56,58,63,58,0,1,0,1,0,0,0,1
14455,26,166,65,61,63,2,1594,345,400000,3000,690000,1,57,58,66,54,50,64,57,60,64,64,68,77,45,64,54,60,50,7,10,11,7,15,61,60,60,60,60,60,63,61,60,61,54,54,54,53,52,53,0,1,0,0,1,0,0,1
14456,25,172,70,61,61,0,1537,328,375000,700,506000,1,50,56,63,53,52,62,38,54,63,66,65,65,51,57,53,62,53,11,6,13,9,13,57,59,59,59,59,59,61,61,60,61,55,53,55,53,48,53,0,1,1,0,0,0,0,1
14457,25,173,70,61,64,3,1571,346,400000,800,530000,1,41,56,62,67,61,60,40,56,60,68,62,63,56,37,39,53,51,13,14,12,12,12,53,58,55,55,55,58,59,62,60,62,62,61,62,61,58,61,0,1,0,0,1,0,0,1
14458,25,177,73,61,66,5,1690,368,475000,1000,629000,1,55,55,62,72,33,61,64,57,64,66,69,69,57,63,62,63,62,14,9,14,14,6,61,59,60,60,60,59,63,61,63,61,59,62,59,59,61,59,1,0,0,0,1,0,0,1
14459,23,185,70,61,70,9,1724,375,725000,1000,1100000,1,56,59,65,70,45,67,55,65,68,68,70,65,63,65,64,59,62,9,14,10,13,11,63,61,62,62,62,61,65,64,65,64,62,64,62,62,62,62,0,1,0,0,1,0,0,1
14460,29,188,86,61,61,0,1543,332,325000,2000,471000,1,59,49,59,74,40,56,47,45,61,61,65,55,58,63,53,50,55,11,15,10,16,6,61,57,59,59,59,57,59,58,54,58,46,46,46,45,46,45,0,1,0,0,1,0,0,1
14461,18,173,64,61,80,19,1575,345,825000,4000,2100000,1,59,60,61,50,54,67,52,56,61,73,72,70,63,59,64,60,59,5,11,7,7,5,60,61,60,60,60,61,63,63,60,63,56,54,56,55,49,55,0,1,1,0,0,0,0,1
14462,20,168,68,61,71,10,1576,334,725000,2000,1200000,1,49,60,68,48,56,64,56,62,66,68,69,76,58,58,51,60,60,9,11,12,15,6,57,61,60,60,60,61,63,63,60,63,54,52,54,52,47,52,1,0,1,0,0,0,1,0
14463,21,164,68,61,70,9,1601,336,725000,500,1700000,1,45,57,59,57,46,62,38,62,58,61,49,67,55,52,51,67,60,5,7,11,12,6,53,55,55,55,55,55,60,59,63,59,62,64,62,62,62,62,0,1,0,0,1,0,0,1
14464,20,174,68,61,74,13,1684,356,775000,2000,0,1,49,60,66,55,53,64,52,64,64,75,69,70,56,63,44,62,65,13,14,15,12,8,59,60,60,60,60,60,63,63,63,63,61,60,61,60,57,60,1,0,0,0,1,0,0,1
14465,23,185,80,61,67,6,1305,296,475000,750,689000,1,22,47,45,71,37,59,22,60,57,47,55,42,55,42,16,37,47,10,7,7,9,6,43,41,41,41,41,41,45,47,52,47,57,62,57,58,63,58,0,1,0,0,1,0,0,1
14466,18,178,76,61,77,16,1507,331,825000,1000,1800000,1,51,52,67,47,52,58,56,47,62,88,83,71,61,57,49,46,57,10,13,9,14,15,57,61,59,59,59,61,61,63,56,63,53,47,53,49,39,49,0,1,0,0,1,0,1,0
14467,19,180,72,61,78,17,1654,354,850000,1000,2000000,1,56,57,64,57,47,62,55,59,61,69,72,75,58,59,55,56,59,13,7,11,11,12,60,61,60,60,60,61,63,62,61,62,57,57,57,56,54,56,0,1,0,0,1,0,0,1
14468,24,181,64,61,64,3,1445,315,450000,3000,821000,1,55,49,64,45,47,55,55,35,61,84,84,80,55,56,57,53,54,10,10,10,8,7,60,61,60,60,60,61,61,62,52,62,46,38,46,43,32,43,0,1,0,0,1,0,0,1
14469,19,189,77,61,75,14,1574,342,775000,1000,1500000,1,60,56,63,61,53,59,56,52,63,71,68,68,45,65,60,56,64,11,14,9,8,15,61,61,60,60,60,61,62,62,57,62,51,49,51,49,44,49,1,0,1,0,0,0,0,1
14470,26,167,63,61,61,0,1580,332,350000,500,473000,1,47,60,64,49,63,63,61,54,61,76,76,83,51,52,48,57,58,7,14,15,14,12,54,60,57,57,57,60,61,61,57,61,54,50,54,52,44,52,0,1,0,0,1,0,1,0
14471,31,171,66,61,61,0,1610,347,275000,3000,426000,1,52,57,61,47,64,57,52,53,58,74,83,78,54,60,52,59,51,13,11,10,11,15,56,60,57,57,57,60,60,61,58,61,61,56,61,60,52,60,0,1,0,0,1,0,0,1
14472,19,172,63,61,77,16,1564,329,850000,3000,2300000,1,61,52,61,51,49,58,50,44,61,70,70,65,61,58,57,49,49,14,15,13,14,12,63,61,61,61,61,61,61,61,56,61,51,47,51,49,44,49,0,1,1,0,0,0,0,1
14473,24,182,78,61,68,7,1462,323,625000,700,906000,1,39,46,55,62,58,53,49,42,58,64,62,48,50,46,41,30,43,9,7,9,8,12,51,51,49,49,49,51,50,55,52,55,61,57,61,61,59,61,0,1,1,0,0,0,0,1
14474,26,193,82,61,61,0,1632,351,350000,2000,508000,1,56,59,61,72,53,65,52,53,64,51,62,57,59,65,51,64,57,13,8,7,12,13,61,60,61,61,61,60,61,61,61,61,57,58,57,56,57,56,0,1,0,0,1,0,0,1
14475,19,176,70,61,74,13,1605,350,775000,900,1500000,1,50,56,66,52,54,59,55,56,64,74,79,74,54,51,47,55,59,10,12,12,9,7,58,61,59,59,59,61,62,63,59,63,59,56,59,58,54,58,0,1,0,0,1,0,0,1
14476,21,176,68,61,70,9,1536,338,725000,500,1700000,1,51,51,62,62,31,62,33,57,65,60,62,57,60,36,62,57,41,6,14,12,15,16,57,58,59,59,59,58,62,60,63,60,57,60,57,56,56,56,0,1,0,1,0,1,0,0
14477,21,183,75,61,73,12,1619,350,800000,2000,1200000,1,47,56,63,61,39,68,45,63,64,68,64,63,57,54,44,56,58,14,9,13,14,5,58,58,58,58,58,58,62,61,63,61,60,63,60,60,60,60,0,1,0,0,1,1,0,0
14478,36,183,77,61,61,0,1467,298,60000,1000,105000,1,38,54,55,59,52,64,53,55,63,30,34,61,58,50,43,44,63,12,9,8,16,13,48,47,46,46,46,47,51,49,55,49,56,60,56,56,61,56,1,0,0,1,0,0,0,1
14479,24,183,73,61,67,6,1485,328,475000,2000,926000,1,31,52,60,53,55,59,33,51,60,69,76,71,56,32,28,46,43,11,12,8,12,13,50,54,51,51,51,54,55,58,55,58,61,59,61,61,60,61,0,1,1,0,0,0,0,1
14480,22,179,73,61,69,8,1721,367,725000,2000,1100000,1,59,61,65,65,61,62,68,57,65,70,73,69,61,53,63,62,60,9,9,5,9,8,62,64,62,62,62,64,65,65,63,65,59,58,59,58,55,58,1,0,0,0,1,0,0,1
14481,21,183,74,61,68,7,1540,331,675000,800,979000,1,61,46,63,51,42,51,44,41,60,83,82,77,56,65,56,48,57,8,9,11,11,10,63,61,61,61,61,61,60,61,53,61,48,43,48,47,40,47,0,1,1,0,0,0,0,1
14482,21,185,80,61,71,10,1543,333,750000,4000,1400000,1,61,57,66,54,56,64,56,50,68,66,68,67,51,60,55,51,44,13,13,8,8,8,63,62,62,62,62,62,63,63,57,63,49,46,49,47,41,47,0,1,0,0,1,0,0,1
14483,28,185,79,61,61,0,1498,315,275000,2000,344000,1,41,49,48,66,52,54,25,55,55,52,52,59,55,50,47,42,57,10,12,7,10,14,50,47,46,46,46,47,49,50,52,50,57,59,57,58,61,58,0,1,0,0,1,1,0,0
14484,21,180,78,61,70,9,1535,330,700000,3000,1500000,1,42,43,59,59,56,42,62,26,58,68,67,53,56,50,42,40,46,7,10,15,10,14,54,53,52,52,52,53,51,55,50,55,60,54,60,61,60,61,1,0,1,0,0,0,0,1
14485,22,167,65,61,70,9,1418,311,725000,500,1700000,1,54,53,65,39,65,55,37,50,65,75,77,65,58,63,55,48,45,10,12,14,10,13,57,61,58,58,58,61,60,62,54,62,49,42,49,46,35,46,1,0,1,0,0,0,0,1
14486,26,191,81,61,66,5,986,362,375000,550,497000,1,62,63,63,62,14,24,13,19,14,58,48,35,49,47,10,41,32,59,62,63,62,63,26,23,24,24,24,23,26,27,25,27,25,24,25,25,22,25,0,1,0,0,1,0,0,1
14487,25,193,86,61,68,7,1554,354,600000,1000,1000000,1,49,50,62,69,22,67,24,62,65,62,64,45,46,62,59,53,59,11,12,6,13,15,58,55,58,58,58,55,60,58,62,58,58,63,58,59,63,59,0,1,1,0,0,0,0,1
14488,17,185,75,61,71,10,1403,310,625000,500,1300000,1,31,43,48,64,35,53,36,43,40,60,61,52,52,48,22,39,49,7,5,10,11,5,45,43,42,42,42,43,45,47,48,47,58,58,58,60,63,60,0,1,0,0,1,0,0,1
14489,19,183,67,61,76,15,1619,333,775000,2000,2000000,1,47,60,62,50,47,68,52,69,64,55,53,53,61,62,46,59,56,12,10,15,11,11,56,56,57,57,57,56,61,59,63,59,59,63,59,60,62,60,0,1,0,0,1,0,0,1
14490,20,182,75,61,70,9,1577,339,725000,2000,1400000,1,58,52,62,61,60,56,50,35,60,75,71,69,58,59,54,54,62,13,8,6,10,15,63,61,60,60,60,61,60,61,54,61,51,47,51,49,47,49,0,1,0,0,1,0,0,1
14491,22,180,75,61,72,11,1656,361,725000,900,1100000,1,51,56,65,63,38,64,46,62,66,71,68,71,53,57,43,62,63,13,11,14,11,11,59,59,60,60,60,59,63,62,63,62,60,63,60,60,60,60,0,1,0,0,1,0,0,1
14492,22,178,69,61,70,9,1605,338,725000,2000,1200000,1,53,58,62,51,58,62,53,59,60,65,64,56,60,59,47,56,63,12,5,8,7,12,58,59,59,59,59,59,61,62,60,62,60,58,60,59,54,59,0,1,0,0,1,0,0,1
14493,24,167,61,61,67,6,1606,348,525000,500,814000,1,50,53,63,58,54,53,51,47,55,86,90,86,50,55,47,57,52,13,13,8,7,14,57,60,58,58,58,60,60,62,55,62,55,48,55,53,44,53,1,0,1,0,0,0,1,0
14494,28,175,69,61,61,0,1645,346,325000,950,406000,1,47,62,65,63,61,66,69,65,67,61,53,63,60,52,53,50,59,8,10,14,9,11,55,59,58,58,58,59,61,61,61,61,61,61,61,60,57,60,0,1,0,0,1,0,0,1
14495,25,187,86,61,67,6,1315,300,450000,500,698000,1,26,37,43,67,24,54,21,29,53,65,64,44,55,40,22,32,48,9,10,7,7,7,44,41,41,41,41,41,43,45,46,45,57,57,57,59,63,59,0,1,0,0,1,1,0,0
14496,25,168,72,61,64,3,1569,327,450000,1000,596000,1,61,57,64,51,56,61,56,46,61,75,70,72,58,60,61,60,58,10,15,12,11,12,63,62,62,62,62,62,63,63,56,63,46,42,46,43,37,43,0,1,0,0,1,0,0,1
14497,20,174,66,61,71,10,1440,311,725000,600,1100000,1,50,56,61,39,60,59,54,47,62,84,79,72,44,55,41,57,48,12,13,11,8,8,56,60,58,58,58,60,60,62,54,62,48,42,48,45,34,45,0,1,0,0,1,0,1,0
14498,27,175,72,61,61,0,1597,343,350000,2000,455000,1,48,58,59,59,60,59,59,56,60,81,78,71,55,50,53,58,59,15,12,12,9,8,57,59,57,57,57,59,60,61,58,61,56,52,56,54,48,54,0,1,0,0,1,0,0,1
14499,27,188,79,61,61,0,1538,329,350000,2000,613000,1,61,50,61,63,40,56,40,45,61,67,67,69,56,63,58,61,60,16,10,13,15,14,61,59,61,61,61,59,61,60,56,60,46,45,46,44,41,44,0,1,1,0,0,0,0,1
